期間,幣別,匯率
1988-01-01,人民幣CNY/USD,53.95911858509713
1988-02-01,人民幣CNY/USD,53.95911858509713
1988-03-01,人民幣CNY/USD,53.95911858509713
1988-04-01,人民幣CNY/USD,53.95911858509713
1988-05-01,人民幣CNY/USD,53.95911858509713
1988-06-01,人民幣CNY/USD,53.95911858509713
1988-07-01,人民幣CNY/USD,53.95911858509713
1988-08-01,人民幣CNY/USD,53.95911858509713
1988-09-01,人民幣CNY/USD,53.95911858509713
1988-10-01,人民幣CNY/USD,53.95911858509713
1988-11-01,人民幣CNY/USD,53.95911858509713
1988-12-01,人民幣CNY/USD,53.95911858509713
1989-01-01,人民幣CNY/USD,53.95911858509713
1989-02-01,人民幣CNY/USD,53.95911858509713
1989-03-01,人民幣CNY/USD,53.95911858509713
1989-04-01,人民幣CNY/USD,53.95911858509713
1989-05-01,人民幣CNY/USD,53.95911858509713
1989-06-01,人民幣CNY/USD,53.95911858509713
1989-07-01,人民幣CNY/USD,53.95911858509713
1989-08-01,人民幣CNY/USD,53.95911858509713
1989-09-01,人民幣CNY/USD,53.95911858509713
1989-10-01,人民幣CNY/USD,53.95911858509713
1989-11-01,人民幣CNY/USD,53.95911858509713
1989-12-01,人民幣CNY/USD,61.44099739054799
1990-01-01,人民幣CNY/USD,68.45607422441287
1990-02-01,人民幣CNY/USD,68.45607422441287
1990-03-01,人民幣CNY/USD,68.45607422441287
1990-04-01,人民幣CNY/USD,68.45607422441287
1990-05-01,人民幣CNY/USD,68.45607422441287
1990-06-01,人民幣CNY/USD,68.45607422441287
1990-07-01,人民幣CNY/USD,68.45607422441287
1990-08-01,人民幣CNY/USD,68.45607422441287
1990-09-01,人民幣CNY/USD,68.45607422441287
1990-10-01,人民幣CNY/USD,68.45607422441287
1990-11-01,人民幣CNY/USD,71.83821397506523
1990-12-01,人民幣CNY/USD,75.70455204407075
1991-01-01,人民幣CNY/USD,75.70455204407075
1991-02-01,人民幣CNY/USD,75.70455204407075
1991-03-01,人民幣CNY/USD,75.70455204407075
1991-04-01,人民幣CNY/USD,76.33951870107279
1991-05-01,人民幣CNY/USD,77.03537257175994
1991-06-01,人民幣CNY/USD,77.60945201507684
1991-07-01,人民幣CNY/USD,77.63844592635547
1991-08-01,人民幣CNY/USD,77.69353435778487
1991-09-01,人民幣CNY/USD,77.89939112786315
1991-10-01,人民幣CNY/USD,77.97912438387938
1991-11-01,人民幣CNY/USD,78.29370832125252
1991-12-01,人民幣CNY/USD,78.47347057118006
1992-01-01,人民幣CNY/USD,85.1609162075964
1992-02-01,人民幣CNY/USD,85.67700782835605
1992-03-01,人民幣CNY/USD,86.90924905769789
1992-04-01,人民幣CNY/USD,88.61264134531748
1992-05-01,人民幣CNY/USD,91.25833574949262
1992-06-01,人民幣CNY/USD,93.2879095389968
1992-07-01,人民幣CNY/USD,97.0933603943172
1992-08-01,人民幣CNY/USD,102.31226442447088
1992-09-01,人民幣CNY/USD,100.5363873586547
1992-10-01,人民幣CNY/USD,99.66657002029574
1992-11-01,人民幣CNY/USD,101.69614380979995
1992-12-01,人民幣CNY/USD,106.37141200347928
1993-01-01,人民幣CNY/USD,115.84372281820818
1993-02-01,人民幣CNY/USD,124.18382139750652
1993-03-01,人民幣CNY/USD,118.04001159756452
1993-04-01,人民幣CNY/USD,119.22586256886053
1993-05-01,人民幣CNY/USD,124.73325601623661
1993-06-01,人民幣CNY/USD,151.13221223543056
1993-07-01,人民幣CNY/USD,128.32560162365905
1993-08-01,人民幣CNY/USD,126.71643954769497
1993-09-01,人民幣CNY/USD,126.45259495505942
1993-10-01,人民幣CNY/USD,126.3322702232531
1993-11-01,人民幣CNY/USD,126.12351406204697
1993-12-01,人民幣CNY/USD,126.12206436648303
1994-01-01,人民幣CNY/USD,126.12351406204697
1994-02-01,人民幣CNY/USD,126.16410553783706
1994-03-01,人民幣CNY/USD,126.16410553783706
1994-04-01,人民幣CNY/USD,126.05827776167004
1994-05-01,人民幣CNY/USD,125.61467091910698
1994-06-01,人民幣CNY/USD,125.50304436068424
1994-07-01,人民幣CNY/USD,125.25804581037983
1994-08-01,人民幣CNY/USD,124.52594955059439
1994-09-01,人民幣CNY/USD,123.80835024644826
1994-10-01,人民幣CNY/USD,123.64888373441576
1994-11-01,人民幣CNY/USD,123.46912148448826
1994-12-01,人民幣CNY/USD,123.00811829515801
1995-01-01,人民幣CNY/USD,122.37315163815599
1995-02-01,人民幣CNY/USD,122.28761959988404
1995-03-01,人民幣CNY/USD,122.17454334589736
1995-04-01,人民幣CNY/USD,122.10060887213685
1995-05-01,人民幣CNY/USD,120.58567700782837
1995-06-01,人民幣CNY/USD,120.33777906639607
1995-07-01,人民幣CNY/USD,120.33487967526821
1995-08-01,人民幣CNY/USD,120.43345897361553
1995-09-01,人民幣CNY/USD,120.59292548564801
1995-10-01,人民幣CNY/USD,120.54943461873006
1995-11-01,人民幣CNY/USD,120.52044070745143
1995-12-01,人民幣CNY/USD,120.550884314294
1996-01-01,人民幣CNY/USD,120.59437518121194
1996-02-01,人民幣CNY/USD,120.51609162075965
1996-03-01,人民幣CNY/USD,120.74369382429691
1996-04-01,人民幣CNY/USD,120.78138590895912
1996-05-01,人民幣CNY/USD,120.74224412873295
1996-06-01,人民幣CNY/USD,120.65091330820528
1996-07-01,人民幣CNY/USD,120.55668309654975
1996-08-01,人民幣CNY/USD,120.44215714699914
1996-09-01,人民幣CNY/USD,120.38706871556973
1996-10-01,人民幣CNY/USD,120.32328211075674
1996-11-01,人民幣CNY/USD,120.31458393737317
1996-12-01,人民幣CNY/USD,120.31023485068135
1997-01-01,人民幣CNY/USD,120.27109307045522
1997-02-01,人民幣CNY/USD,120.22180342128152
1997-03-01,人民幣CNY/USD,120.26239489707163
1997-04-01,人民幣CNY/USD,120.26239489707163
1997-05-01,人民幣CNY/USD,120.22180342128152
1997-06-01,人民幣CNY/USD,120.21020585677007
1997-07-01,人民幣CNY/USD,120.19570890113076
1997-08-01,人民幣CNY/USD,120.17106407654394
1997-09-01,人民幣CNY/USD,120.13917077413745
1997-10-01,人民幣CNY/USD,120.08988112496375
1997-11-01,人民幣CNY/USD,120.05073934473762
1997-12-01,人民幣CNY/USD,120.02899391127863
1998-01-01,人民幣CNY/USD,120.03189330240649
1998-02-01,人民幣CNY/USD,120.02029573789505
1998-03-01,人民幣CNY/USD,120.02319512902291
1998-04-01,人民幣CNY/USD,120.02319512902291
1998-05-01,人民幣CNY/USD,120.02029573789505
1998-06-01,人民幣CNY/USD,120.03044360684257
1998-07-01,人民幣CNY/USD,120.03189330240649
1998-08-01,人民幣CNY/USD,120.03334299797042
1998-09-01,人民幣CNY/USD,120.02029573789505
1998-10-01,人民幣CNY/USD,120.00289939112785
1998-11-01,人民幣CNY/USD,120.00289939112785
1998-12-01,人民幣CNY/USD,120.00434908669182
1999-01-01,人民幣CNY/USD,120.02029573789505
1999-02-01,人民幣CNY/USD,120.00579878225575
1999-03-01,人民幣CNY/USD,120.02174543345899
1999-04-01,人民幣CNY/USD,120.02319512902291
1999-05-01,人民幣CNY/USD,120.01304726007538
1999-06-01,人民幣CNY/USD,120.00579878225575
1999-07-01,人民幣CNY/USD,120
1999-08-01,人民幣CNY/USD,119.99565091330821
1999-09-01,人民幣CNY/USD,119.99710060887215
1999-10-01,人民幣CNY/USD,119.99710060887215
1999-11-01,人民幣CNY/USD,120.00869817338359
1999-12-01,人民幣CNY/USD,120.02464482458683
2000-01-01,人民幣CNY/USD,120.02464482458683
2000-02-01,人民幣CNY/USD,120.00724847781967
2000-03-01,人民幣CNY/USD,120.01449695563933
2000-04-01,人民幣CNY/USD,120.02464482458683
2000-05-01,人民幣CNY/USD,120.00724847781967
2000-06-01,人民幣CNY/USD,119.99420121774429
2000-07-01,人民幣CNY/USD,120.02609452015078
2000-08-01,人民幣CNY/USD,120.02899391127863
2000-09-01,人民幣CNY/USD,120.02899391127863
2000-10-01,人民幣CNY/USD,120.01304726007538
2000-11-01,人民幣CNY/USD,119.99710060887215
2000-12-01,人民幣CNY/USD,119.99420121774429
2001-01-01,人民幣CNY/USD,120
2001-02-01,人民幣CNY/USD,119.99275152218036
2001-03-01,人民幣CNY/USD,119.99855030443607
2001-04-01,人民幣CNY/USD,119.99275152218036
2001-05-01,人民幣CNY/USD,119.99565091330821
2001-06-01,人民幣CNY/USD,119.99130182661642
2001-07-01,人民幣CNY/USD,119.98985213105249
2001-08-01,人民幣CNY/USD,119.99130182661642
2001-09-01,人民幣CNY/USD,119.98840243548854
2001-10-01,人民幣CNY/USD,119.98840243548854
2001-11-01,人民幣CNY/USD,119.98985213105249
2001-12-01,人民幣CNY/USD,119.98985213105249
2002-01-01,人民幣CNY/USD,119.98695273992462
2002-02-01,人民幣CNY/USD,119.98695273992462
2002-03-01,人民幣CNY/USD,119.99275152218036
2002-04-01,人民幣CNY/USD,119.99420121774429
2002-05-01,人民幣CNY/USD,119.99130182661642
2002-06-01,人民幣CNY/USD,119.99275152218036
2002-07-01,人民幣CNY/USD,119.98840243548854
2002-08-01,人民幣CNY/USD,119.98695273992462
2002-09-01,人民幣CNY/USD,119.99130182661642
2002-10-01,人民幣CNY/USD,119.99130182661642
2002-11-01,人民幣CNY/USD,119.99275152218036
2002-12-01,人民幣CNY/USD,119.99420121774429
2003-01-01,人民幣CNY/USD,119.98840243548854
2003-02-01,人民幣CNY/USD,119.99565091330821
2003-03-01,人民幣CNY/USD,119.99420121774429
2003-04-01,人民幣CNY/USD,119.99275152218036
2003-05-01,人民幣CNY/USD,119.98985213105249
2003-06-01,人民幣CNY/USD,119.99275152218036
2003-07-01,人民幣CNY/USD,119.99420121774429
2003-08-01,人民幣CNY/USD,119.99130182661642
2003-09-01,人民幣CNY/USD,119.99275152218036
2003-10-01,人民幣CNY/USD,119.98840243548854
2003-11-01,人民幣CNY/USD,119.98985213105249
2003-12-01,人民幣CNY/USD,119.99130182661642
2004-01-01,人民幣CNY/USD,119.99130182661642
2004-02-01,人民幣CNY/USD,119.99275152218036
2004-03-01,人民幣CNY/USD,119.99275152218036
2004-04-01,人民幣CNY/USD,119.98985213105249
2004-05-01,人民幣CNY/USD,119.99275152218036
2004-06-01,人民幣CNY/USD,119.98695273992462
2004-07-01,人民幣CNY/USD,119.98695273992462
2004-08-01,人民幣CNY/USD,119.98840243548854
2004-09-01,人民幣CNY/USD,119.98695273992462
2004-10-01,人民幣CNY/USD,119.98405334879676
2004-11-01,人民幣CNY/USD,119.98405334879676
2004-12-01,人民幣CNY/USD,119.98405334879676
2005-01-01,人民幣CNY/USD,119.98405334879676
2005-02-01,人民幣CNY/USD,119.98405334879676
2005-03-01,人民幣CNY/USD,119.98405334879676
2005-04-01,人民幣CNY/USD,119.98405334879676
2005-05-01,人民幣CNY/USD,119.98405334879676
2005-06-01,人民幣CNY/USD,119.98405334879676
2005-07-01,人民幣CNY/USD,119.30994491156859
2005-08-01,人民幣CNY/USD,117.44998550304435
2005-09-01,人民幣CNY/USD,117.3079153377791
2005-10-01,人民幣CNY/USD,117.27167294868077
2005-11-01,人民幣CNY/USD,117.1948390837924
2005-12-01,人民幣CNY/USD,117.07306465642216
2006-01-01,人民幣CNY/USD,116.93824296897652
2006-02-01,人民幣CNY/USD,116.69324441867208
2006-03-01,人民幣CNY/USD,116.483038561902
2006-04-01,人民幣CNY/USD,116.20179762249927
2006-05-01,人民幣CNY/USD,116.18585097129603
2006-06-01,人民幣CNY/USD,116.07277471730937
2006-07-01,人民幣CNY/USD,115.84227312264426
2006-08-01,人民幣CNY/USD,115.58857639895623
2006-09-01,人民幣CNY/USD,115.05073934473762
2006-10-01,人民幣CNY/USD,114.5723398086402
2006-11-01,人民幣CNY/USD,114.03450275442157
2006-12-01,人民幣CNY/USD,113.42418092200639
2007-01-01,人民幣CNY/USD,112.92548564801392
2007-02-01,人民幣CNY/USD,112.41809220063787
2007-03-01,人民幣CNY/USD,112.19193969266455
2007-04-01,人民幣CNY/USD,111.99913018266163
2007-05-01,人民幣CNY/USD,111.24093940272543
2007-06-01,人民幣CNY/USD,110.65526239489706
2007-07-01,人民幣CNY/USD,109.88112496375761
2007-08-01,人民幣CNY/USD,109.81878805450856
2007-09-01,人民幣CNY/USD,109.07944331690346
2007-10-01,人民幣CNY/USD,108.73586546825167
2007-11-01,人民幣CNY/USD,107.61525079733256
2007-12-01,人民幣CNY/USD,106.87155697303568
2008-01-01,人民幣CNY/USD,105.07103508263265
2008-02-01,人民幣CNY/USD,103.87068715569731
2008-03-01,人民幣CNY/USD,102.56886053928676
2008-04-01,人民幣CNY/USD,101.49028703972166
2008-05-01,人民幣CNY/USD,101.10321832415192
2008-06-01,人民幣CNY/USD,100.00579878225572
2008-07-01,人民幣CNY/USD,99.12438387938533
2008-08-01,人民幣CNY/USD,99.32589156277182
2008-09-01,人民幣CNY/USD,99.02290518991012
2008-10-01,人民幣CNY/USD,99.03740214554944
2008-11-01,人民幣CNY/USD,98.99391127863149
2008-12-01,人民幣CNY/USD,99.19831835314584
2009-01-01,人民幣CNY/USD,99.13163235720499
2009-02-01,人民幣CNY/USD,99.09828935923456
2009-03-01,人民幣CNY/USD,99.13308205276891
2009-04-01,人民幣CNY/USD,99.03160336329371
2009-05-01,人民幣CNY/USD,98.93592345607424
2009-06-01,人民幣CNY/USD,99.06059727457233
2009-07-01,人民幣CNY/USD,99.04320092780516
2009-08-01,人民幣CNY/USD,99.04610031893303
2009-09-01,人民幣CNY/USD,98.99826036532329
2009-10-01,人民幣CNY/USD,98.97796462742824
2009-11-01,人民幣CNY/USD,98.97651493186432
2009-12-01,人民幣CNY/USD,98.98376340968397
2010-01-01,人民幣CNY/USD,98.97506523630038
2010-02-01,人民幣CNY/USD,98.97071614960858
2010-03-01,人民幣CNY/USD,98.96201797622498
2010-04-01,人民幣CNY/USD,98.95911858509714
2010-05-01,人民幣CNY/USD,98.97651493186432
2010-06-01,人民幣CNY/USD,98.81849811539577
2010-07-01,人民幣CNY/USD,98.25601623659033
2010-08-01,人民幣CNY/USD,98.43577848651783
2010-09-01,人民幣CNY/USD,97.73847492026675
2010-10-01,人民幣CNY/USD,96.74108437228182
2010-11-01,人民幣CNY/USD,96.48883734415773
2010-12-01,人民幣CNY/USD,96.45694404175124
2011-01-01,人民幣CNY/USD,95.72919686865758
2011-02-01,人民幣CNY/USD,95.44795592925486
2011-03-01,人民幣CNY/USD,95.18991011887505
2011-04-01,人民幣CNY/USD,94.65352276022037
2011-05-01,人民幣CNY/USD,94.2229631777327
2011-06-01,人民幣CNY/USD,93.90837924035952
2011-07-01,人民幣CNY/USD,93.66772977674688
2011-08-01,人民幣CNY/USD,92.9109886923746
2011-09-01,人民幣CNY/USD,92.53116845462452
2011-10-01,人民幣CNY/USD,92.14989852131052
2011-11-01,人民幣CNY/USD,91.89910118875036
2011-12-01,人民幣CNY/USD,91.74543345897361
2012-01-01,人民幣CNY/USD,91.55987242679038
2012-02-01,人民幣CNY/USD,91.33661930994491
2012-03-01,人民幣CNY/USD,91.44824586836764
2012-04-01,人民幣CNY/USD,91.28153087851551
2012-05-01,人民幣CNY/USD,91.40910408814149
2012-06-01,人民幣CNY/USD,91.58886633806901
2012-07-01,人民幣CNY/USD,91.67874746303276
2012-08-01,人民幣CNY/USD,91.91649753551754
2012-09-01,人民幣CNY/USD,91.90200057987823
2012-10-01,人民幣CNY/USD,91.53957668889534
2012-11-01,人民幣CNY/USD,91.26993331400406
2012-12-01,人民幣CNY/USD,91.18730066685995
2013-01-01,人民幣CNY/USD,91.02203537257176
2013-02-01,人民幣CNY/USD,91.101768628588
2013-03-01,人民幣CNY/USD,90.96259785445058
2013-04-01,人民幣CNY/USD,90.56393157436938
2013-05-01,人民幣CNY/USD,89.84923166135113
2013-06-01,人民幣CNY/USD,89.4578138590896
2013-07-01,人民幣CNY/USD,89.47231081472891
2013-08-01,人民幣CNY/USD,89.4578138590896
2013-09-01,人民幣CNY/USD,89.27515221803421
2013-10-01,人民幣CNY/USD,89.0171064076544
2013-11-01,人民幣CNY/USD,88.97651493186432
2013-12-01,人民幣CNY/USD,88.68077703682228
2014-01-01,人民幣CNY/USD,88.48796752681938
2014-02-01,人民幣CNY/USD,88.62423890982893
2014-03-01,人民幣CNY/USD,88.96636706291679
2014-04-01,人民幣CNY/USD,89.23021165555234
2014-05-01,人民幣CNY/USD,89.34328790953899
2014-06-01,人民幣CNY/USD,89.24905769788344
2014-07-01,人民幣CNY/USD,89.40997390547986
2014-08-01,人民幣CNY/USD,89.30994491156858
2014-09-01,人民幣CNY/USD,89.18672078863439
2014-10-01,人民幣CNY/USD,89.06929544795594
2014-11-01,人民幣CNY/USD,89.07364453464773
2014-12-01,人民幣CNY/USD,88.78225572629749
2015-01-01,人民幣CNY/USD,88.8286459843433
2015-02-01,人民幣CNY/USD,88.93012467381851
2015-03-01,人民幣CNY/USD,89.16352565961148
2015-04-01,人民幣CNY/USD,88.86343867787765
2015-05-01,人民幣CNY/USD,88.63728616990433
2015-06-01,人民幣CNY/USD,88.66483038561903
2015-07-01,人民幣CNY/USD,88.67352855900262
2015-08-01,人民幣CNY/USD,91.41200347926936
2015-09-01,人民幣CNY/USD,92.33545955349378
2015-10-01,人民幣CNY/USD,92.0426210495796
2015-11-01,人民幣CNY/USD,92.26152507973326
2015-12-01,人民幣CNY/USD,93.5445056538127
2016-01-01,人民幣CNY/USD,95.3029863728617
2016-02-01,人民幣CNY/USD,94.8666280081183
2016-03-01,人民幣CNY/USD,94.33314004059149
2016-04-01,人民幣CNY/USD,93.92142650043492
2016-05-01,人民幣CNY/USD,94.64772397796463
2016-06-01,人民幣CNY/USD,95.61902000579879
2016-07-01,人民幣CNY/USD,96.82371701942591
2016-08-01,人民幣CNY/USD,96.39315743693825
2016-09-01,人民幣CNY/USD,96.73238619889824
2016-10-01,人民幣CNY/USD,97.8414033053059
2016-11-01,人民幣CNY/USD,99.06639605682807
2016-12-01,人民幣CNY/USD,100.34792693534358
2017-01-01,人民幣CNY/USD,100
2017-02-01,人民幣CNY/USD,99.63902580458104
2017-03-01,人民幣CNY/USD,99.98840243548854
2017-04-01,人民幣CNY/USD,99.90721948390839
2017-05-01,人民幣CNY/USD,99.88257465932155
2017-06-01,人民幣CNY/USD,98.69527399246158
2017-07-01,人民幣CNY/USD,98.16613511162656
2017-08-01,人民幣CNY/USD,96.70919106987533
2017-09-01,人民幣CNY/USD,95.22180342128152
2017-10-01,人民幣CNY/USD,95.93360394317193
2017-11-01,人民幣CNY/USD,96.04812989272253
2017-12-01,人民幣CNY/USD,95.5871267033923
2018-01-01,人民幣CNY/USD,93.20092780516093
2018-02-01,人民幣CNY/USD,91.52652942881996
2018-03-01,人民幣CNY/USD,91.61351116265584
2018-04-01,人民幣CNY/USD,91.32502174543346
2018-05-01,人民幣CNY/USD,93.73296607712382
2018-06-01,人民幣CNY/USD,93.73296607712382
2018-07-01,人民幣CNY/USD,97.40504494056249
2018-08-01,人民幣CNY/USD,99.33024064946362
2018-09-01,人民幣CNY/USD,99.3708321252537
1960-01-01,日圓JPY/USD,313.72549019607845
1960-02-01,日圓JPY/USD,313.72549019607845
1960-03-01,日圓JPY/USD,313.72549019607845
1960-04-01,日圓JPY/USD,313.72549019607845
1960-05-01,日圓JPY/USD,313.72549019607845
1960-06-01,日圓JPY/USD,313.72549019607845
1960-07-01,日圓JPY/USD,313.72549019607845
1960-08-01,日圓JPY/USD,313.72549019607845
1960-09-01,日圓JPY/USD,313.72549019607845
1960-10-01,日圓JPY/USD,313.72549019607845
1960-11-01,日圓JPY/USD,313.72549019607845
1960-12-01,日圓JPY/USD,313.72549019607845
1961-01-01,日圓JPY/USD,313.72549019607845
1961-02-01,日圓JPY/USD,313.72549019607845
1961-03-01,日圓JPY/USD,313.72549019607845
1961-04-01,日圓JPY/USD,313.72549019607845
1961-05-01,日圓JPY/USD,313.72549019607845
1961-06-01,日圓JPY/USD,313.72549019607845
1961-07-01,日圓JPY/USD,313.72549019607845
1961-08-01,日圓JPY/USD,313.72549019607845
1961-09-01,日圓JPY/USD,313.72549019607845
1961-10-01,日圓JPY/USD,313.72549019607845
1961-11-01,日圓JPY/USD,313.72549019607845
1961-12-01,日圓JPY/USD,313.72549019607845
1962-01-01,日圓JPY/USD,313.72549019607845
1962-02-01,日圓JPY/USD,313.72549019607845
1962-03-01,日圓JPY/USD,313.72549019607845
1962-04-01,日圓JPY/USD,313.72549019607845
1962-05-01,日圓JPY/USD,313.72549019607845
1962-06-01,日圓JPY/USD,313.72549019607845
1962-07-01,日圓JPY/USD,313.72549019607845
1962-08-01,日圓JPY/USD,313.72549019607845
1962-09-01,日圓JPY/USD,313.72549019607845
1962-10-01,日圓JPY/USD,313.72549019607845
1962-11-01,日圓JPY/USD,313.72549019607845
1962-12-01,日圓JPY/USD,313.72549019607845
1963-01-01,日圓JPY/USD,313.72549019607845
1963-02-01,日圓JPY/USD,313.72549019607845
1963-03-01,日圓JPY/USD,313.72549019607845
1963-04-01,日圓JPY/USD,313.72549019607845
1963-05-01,日圓JPY/USD,313.72549019607845
1963-06-01,日圓JPY/USD,313.72549019607845
1963-07-01,日圓JPY/USD,313.72549019607845
1963-08-01,日圓JPY/USD,313.72549019607845
1963-09-01,日圓JPY/USD,313.72549019607845
1963-10-01,日圓JPY/USD,313.72549019607845
1963-11-01,日圓JPY/USD,313.72549019607845
1963-12-01,日圓JPY/USD,313.72549019607845
1964-01-01,日圓JPY/USD,313.72549019607845
1964-02-01,日圓JPY/USD,313.72549019607845
1964-03-01,日圓JPY/USD,313.72549019607845
1964-04-01,日圓JPY/USD,313.72549019607845
1964-05-01,日圓JPY/USD,313.72549019607845
1964-06-01,日圓JPY/USD,313.72549019607845
1964-07-01,日圓JPY/USD,313.72549019607845
1964-08-01,日圓JPY/USD,313.72549019607845
1964-09-01,日圓JPY/USD,313.72549019607845
1964-10-01,日圓JPY/USD,313.72549019607845
1964-11-01,日圓JPY/USD,313.72549019607845
1964-12-01,日圓JPY/USD,313.72549019607845
1965-01-01,日圓JPY/USD,313.72549019607845
1965-02-01,日圓JPY/USD,313.72549019607845
1965-03-01,日圓JPY/USD,313.72549019607845
1965-04-01,日圓JPY/USD,313.72549019607845
1965-05-01,日圓JPY/USD,313.72549019607845
1965-06-01,日圓JPY/USD,313.72549019607845
1965-07-01,日圓JPY/USD,313.72549019607845
1965-08-01,日圓JPY/USD,313.72549019607845
1965-09-01,日圓JPY/USD,313.72549019607845
1965-10-01,日圓JPY/USD,313.72549019607845
1965-11-01,日圓JPY/USD,313.72549019607845
1965-12-01,日圓JPY/USD,313.72549019607845
1966-01-01,日圓JPY/USD,313.72549019607845
1966-02-01,日圓JPY/USD,313.72549019607845
1966-03-01,日圓JPY/USD,313.72549019607845
1966-04-01,日圓JPY/USD,313.72549019607845
1966-05-01,日圓JPY/USD,313.72549019607845
1966-06-01,日圓JPY/USD,313.72549019607845
1966-07-01,日圓JPY/USD,313.72549019607845
1966-08-01,日圓JPY/USD,313.72549019607845
1966-09-01,日圓JPY/USD,313.72549019607845
1966-10-01,日圓JPY/USD,313.72549019607845
1966-11-01,日圓JPY/USD,313.72549019607845
1966-12-01,日圓JPY/USD,313.72549019607845
1967-01-01,日圓JPY/USD,313.72549019607845
1967-02-01,日圓JPY/USD,313.72549019607845
1967-03-01,日圓JPY/USD,313.72549019607845
1967-04-01,日圓JPY/USD,313.72549019607845
1967-05-01,日圓JPY/USD,313.72549019607845
1967-06-01,日圓JPY/USD,313.72549019607845
1967-07-01,日圓JPY/USD,313.72549019607845
1967-08-01,日圓JPY/USD,313.72549019607845
1967-09-01,日圓JPY/USD,313.72549019607845
1967-10-01,日圓JPY/USD,313.72549019607845
1967-11-01,日圓JPY/USD,313.72549019607845
1967-12-01,日圓JPY/USD,313.72549019607845
1968-01-01,日圓JPY/USD,313.72549019607845
1968-02-01,日圓JPY/USD,313.72549019607845
1968-03-01,日圓JPY/USD,313.72549019607845
1968-04-01,日圓JPY/USD,313.72549019607845
1968-05-01,日圓JPY/USD,313.72549019607845
1968-06-01,日圓JPY/USD,313.72549019607845
1968-07-01,日圓JPY/USD,313.72549019607845
1968-08-01,日圓JPY/USD,313.72549019607845
1968-09-01,日圓JPY/USD,313.72549019607845
1968-10-01,日圓JPY/USD,313.72549019607845
1968-11-01,日圓JPY/USD,313.72549019607845
1968-12-01,日圓JPY/USD,313.72549019607845
1969-01-01,日圓JPY/USD,313.72549019607845
1969-02-01,日圓JPY/USD,313.72549019607845
1969-03-01,日圓JPY/USD,313.72549019607845
1969-04-01,日圓JPY/USD,313.72549019607845
1969-05-01,日圓JPY/USD,313.72549019607845
1969-06-01,日圓JPY/USD,313.72549019607845
1969-07-01,日圓JPY/USD,313.72549019607845
1969-08-01,日圓JPY/USD,313.72549019607845
1969-09-01,日圓JPY/USD,313.72549019607845
1969-10-01,日圓JPY/USD,313.72549019607845
1969-11-01,日圓JPY/USD,313.72549019607845
1969-12-01,日圓JPY/USD,313.72549019607845
1970-01-01,日圓JPY/USD,313.72549019607845
1970-02-01,日圓JPY/USD,313.72549019607845
1970-03-01,日圓JPY/USD,313.72549019607845
1970-04-01,日圓JPY/USD,313.72549019607845
1970-05-01,日圓JPY/USD,313.72549019607845
1970-06-01,日圓JPY/USD,313.72549019607845
1970-07-01,日圓JPY/USD,313.72549019607845
1970-08-01,日圓JPY/USD,313.72549019607845
1970-09-01,日圓JPY/USD,313.72549019607845
1970-10-01,日圓JPY/USD,313.72549019607845
1970-11-01,日圓JPY/USD,313.72549019607845
1970-12-01,日圓JPY/USD,313.72549019607845
1971-01-01,日圓JPY/USD,313.72549019607845
1971-02-01,日圓JPY/USD,313.72549019607845
1971-03-01,日圓JPY/USD,313.72549019607845
1971-04-01,日圓JPY/USD,313.72549019607845
1971-05-01,日圓JPY/USD,313.72549019607845
1971-06-01,日圓JPY/USD,313.72549019607845
1971-07-01,日圓JPY/USD,313.72549019607845
1971-08-01,日圓JPY/USD,309.82135076252723
1971-09-01,日圓JPY/USD,294.03050108932456
1971-10-01,日圓JPY/USD,287.9477124183007
1971-11-01,日圓JPY/USD,286.1873638344226
1971-12-01,日圓JPY/USD,293.1503267973856
1972-01-01,日圓JPY/USD,272.09586056644883
1972-02-01,日圓JPY/USD,265.77777777777783
1972-03-01,日圓JPY/USD,263.56427015250546
1972-04-01,日圓JPY/USD,264.54030501089323
1972-05-01,日圓JPY/USD,265.3071895424837
1972-06-01,日圓JPY/USD,264.6448801742919
1972-07-01,日圓JPY/USD,262.40522875817
1972-08-01,日圓JPY/USD,262.39651416122007
1972-09-01,日圓JPY/USD,262.39651416122007
1972-10-01,日圓JPY/USD,262.39651416122007
1972-11-01,日圓JPY/USD,262.39651416122007
1972-12-01,日圓JPY/USD,262.5098039215687
1973-01-01,日圓JPY/USD,263.1459694989107
1973-02-01,日圓JPY/USD,243.22440087145972
1973-03-01,日圓JPY/USD,231.16339869281046
1973-04-01,日圓JPY/USD,231.3899782135076
1973-05-01,日圓JPY/USD,230.70152505446626
1973-06-01,日圓JPY/USD,230.67538126361654
1973-07-01,日圓JPY/USD,230.42265795206976
1973-08-01,日圓JPY/USD,231.0326797385621
1973-09-01,日圓JPY/USD,231.363834422658
1973-10-01,日圓JPY/USD,232.0958605664488
1973-11-01,日圓JPY/USD,242.10021786492374
1973-12-01,日圓JPY/USD,244.0087145969499
1974-01-01,日圓JPY/USD,260.2527233115468
1974-02-01,日圓JPY/USD,253.80392156862746
1974-03-01,日圓JPY/USD,246.25708061002177
1974-04-01,日圓JPY/USD,242.07407407407408
1974-05-01,日圓JPY/USD,243.07625272331154
1974-06-01,日圓JPY/USD,246.66666666666669
1974-07-01,日圓JPY/USD,253.51633986928107
1974-08-01,日圓JPY/USD,263.37254901960785
